timestamp_iso,impl_name,scenario,N,seed,rep_id,ops_in_run,total_time_ns,ns_per_op,init_time_ns_if_recorded,relocations_count,conversions_count
2025-09-21T20:40:16Z,std_vector,ADVERSARIAL_HOTSPOT,1000000,42,1,1000000,40174400,40.1744,0,0,0
2025-09-21T20:40:16Z,std_vector,ADVERSARIAL_HOTSPOT,1000000,42,2,1000000,44450200,44.4502,0,0,0
2025-09-21T20:40:16Z,std_vector,ADVERSARIAL_HOTSPOT,1000000,42,3,1000000,38492100,38.4921,0,0,0
2025-09-21T20:40:16Z,sec3,INIT_ONLY,10000,42,1,1,600,600.0000,600,0,0
2025-09-21T20:40:16Z,sec3,INIT_ONLY,10000,42,2,1,100,100.0000,100,0,0
2025-09-21T20:40:16Z,sec3,INIT_ONLY,10000,42,3,1,100,100.0000,100,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,10000,42,1,100000,533200,5.3320,0,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,10000,42,2,100000,536500,5.3650,0,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,10000,42,3,100000,519400,5.1940,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,10000,42,1,10000,80900,8.0900,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,10000,42,2,10000,101300,10.1300,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,10000,42,3,10000,86100,8.6100,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,10000,42,1,10000,437300,43.7300,0,3766,4325
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,10000,42,2,10000,334900,33.4900,0,3766,4325
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,10000,42,3,10000,400300,40.0300,0,3766,4325
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,10000,42,1,10000,279300,27.9300,0,160,907
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,10000,42,2,10000,236700,23.6700,0,160,907
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,10000,42,3,10000,142900,14.2900,0,160,907
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,10000,42,1,10000,218100,21.8100,0,546,1664
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,10000,42,2,10000,216000,21.6000,0,546,1664
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,10000,42,3,10000,209800,20.9800,0,546,1664
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,10000,42,1,10000,216600,21.6600,0,1039,2262
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,10000,42,2,10000,272300,27.2300,0,1039,2262
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,10000,42,3,10000,262700,26.2700,0,1039,2262
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,10000,42,1,10000,346900,34.6900,0,1997,3140
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,10000,42,2,10000,288900,28.8900,0,1997,3140
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,10000,42,3,10000,411800,41.1800,0,1997,3140
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,10000,42,1,10000,277800,27.7800,0,2864,3764
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,10000,42,2,10000,278400,27.8400,0,2864,3764
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,10000,42,3,10000,277500,27.7500,0,2864,3764
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,10000,42,1,10000,266900,26.6900,0,3498,4175
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,10000,42,2,10000,264300,26.4300,0,3498,4175
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,10000,42,3,10000,254100,25.4100,0,3498,4175
2025-09-21T20:40:16Z,sec3,ADVERSARIAL_HOTSPOT,10000,42,1,10000,451800,45.1800,0,2312,3340
2025-09-21T20:40:16Z,sec3,ADVERSARIAL_HOTSPOT,10000,42,2,10000,469400,46.9400,0,2312,3340
2025-09-21T20:40:16Z,sec3,ADVERSARIAL_HOTSPOT,10000,42,3,10000,413700,41.3700,0,2312,3340
2025-09-21T20:40:16Z,sec3,INIT_ONLY,100000,42,1,1,200,200.0000,200,0,0
2025-09-21T20:40:16Z,sec3,INIT_ONLY,100000,42,2,1,100,100.0000,100,0,0
2025-09-21T20:40:16Z,sec3,INIT_ONLY,100000,42,3,1,200,200.0000,200,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,100000,42,1,1000000,5605300,5.6053,0,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,100000,42,2,1000000,4852900,4.8529,0,0,0
2025-09-21T20:40:16Z,sec3,READ_UNWRITTEN,100000,42,3,1000000,4680700,4.6807,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,100000,42,1,100000,728600,7.2860,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,100000,42,2,100000,1177300,11.7730,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_SEQUENTIAL,100000,42,3,100000,1283800,12.8380,0,0,0
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,100000,42,1,100000,3635700,36.3570,0,37398,43256
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,100000,42,2,100000,3540500,35.4050,0,37398,43256
2025-09-21T20:40:16Z,sec3,WRITE_RANDOM,100000,42,3,100000,4200700,42.0070,0,37398,43256
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,100000,42,1,100000,1840200,18.4020,0,1694,9170
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,100000,42,2,100000,1720700,17.2070,0,1694,9170
2025-09-21T20:40:16Z,sec3,MIXED_R90W10,100000,42,3,100000,2832300,28.3230,0,1694,9170
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,100000,42,1,100000,2333900,23.3390,0,5573,16707
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,100000,42,2,100000,2956700,29.5670,0,5573,16707
2025-09-21T20:40:16Z,sec3,MIXED_R80W20,100000,42,3,100000,2411600,24.1160,0,5573,16707
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,100000,42,1,100000,3547300,35.4730,0,10152,22559
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,100000,42,2,100000,2986100,29.8610,0,10152,22559
2025-09-21T20:40:16Z,sec3,MIXED_R70W30,100000,42,3,100000,3057700,30.5770,0,10152,22559
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,100000,42,1,100000,5199100,51.9910,0,19988,31626
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,100000,42,2,100000,3693400,36.9340,0,19988,31626
2025-09-21T20:40:16Z,sec3,MIXED_R50W50,100000,42,3,100000,4188600,41.8860,0,19988,31626
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,100000,42,1,100000,4593700,45.9370,0,28271,37570
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,100000,42,2,100000,3595200,35.9520,0,28271,37570
2025-09-21T20:40:16Z,sec3,MIXED_R30W70,100000,42,3,100000,6227500,62.2750,0,28271,37570
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,100000,42,1,100000,3844600,38.4460,0,34808,41713
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,100000,42,2,100000,5736600,57.3660,0,34808,41713
2025-09-21T20:40:16Z,sec3,MIXED_R10W90,100000,42,3,100000,4403100,44.0310,0,34808,41713
2025-09-21T20:40:16Z,sec3,ADVERSARIAL_HOTSPOT,100000,42,1,100000,42704800,427.0480,0,22991,33413
2025-09-21T20:40:17Z,sec3,ADVERSARIAL_HOTSPOT,100000,42,2,100000,6462800,64.6280,0,22991,33413
2025-09-21T20:40:17Z,sec3,ADVERSARIAL_HOTSPOT,100000,42,3,100000,7132100,71.3210,0,22991,33413
2025-09-21T20:40:17Z,sec3,INIT_ONLY,1000000,42,1,1,200,200.0000,200,0,0
2025-09-21T20:40:17Z,sec3,INIT_ONLY,1000000,42,2,1,100,100.0000,100,0,0
2025-09-21T20:40:17Z,sec3,INIT_ONLY,1000000,42,3,1,100,100.0000,100,0,0
2025-09-21T20:40:17Z,sec3,READ_UNWRITTEN,1000000,42,1,1000000,34850100,34.8501,0,0,0
2025-09-21T20:40:17Z,sec3,READ_UNWRITTEN,1000000,42,2,1000000,25012500,25.0125,0,0,0
2025-09-21T20:40:17Z,sec3,READ_UNWRITTEN,1000000,42,3,1000000,23980700,23.9807,0,0,0
2025-09-21T20:40:17Z,sec3,WRITE_SEQUENTIAL,1000000,42,1,1000000,11847000,11.8470,0,0,0
2025-09-21T20:40:17Z,sec3,WRITE_SEQUENTIAL,1000000,42,2,1000000,9243000,9.2430,0,0,0
2025-09-21T20:40:17Z,sec3,WRITE_SEQUENTIAL,1000000,42,3,1000000,10338900,10.3389,0,0,0
2025-09-21T20:40:17Z,sec3,WRITE_RANDOM,1000000,42,1,1000000,90093800,90.0938,0,373588,432195
2025-09-21T20:40:17Z,sec3,WRITE_RANDOM,1000000,42,2,1000000,102966000,102.9660,0,373588,432195
2025-09-21T20:40:17Z,sec3,WRITE_RANDOM,1000000,42,3,1000000,111862800,111.8628,0,373588,432195
